"brokered_by","status","price","bed","bath","acre_lot","street","city","state","zip_code","house_size","prev_sold_date"
67751,"for_sale                      ",110000,2,1,"0.12",1440148,"Omaha","Nebraska                      ","68111",616,"2019-03-15"
67257,"for_sale                      ",59000,1,1,"0",879530,"Omaha","Nebraska                      ","68104",692,"2016-02-05"
67258,"for_sale                      ",215000,3,2,"0.16",1726955,"Omaha","Nebraska                      ","68122",1697,"1999-06-17"
8035,"for_sale                      ",380000,4,4,"0.16",1294009,"Omaha","Nebraska                      ","68135",3271,"2020-05-06"
11472,"for_sale                      ",250000,3,3,"0.18",232280,"Omaha","Nebraska                      ","68164",2032,"2017-10-06"
11296,"for_sale                      ",239000,3,2,"0.11",471010,"Omaha","Nebraska                      ","68116",1333,"2020-06-08"
62698,"for_sale                      ",99000,3,2,"0.15",711100,"Omaha","Nebraska                      ","68110",1374,NULL
8035,"for_sale                      ",190000,3,3,"0.15",1596726,"Omaha","Nebraska                      ","68122",1596,"2016-08-01"
67749,"for_sale                      ",339000,3,3,"0.41",1740579,"Omaha","Nebraska                      ","68152",2406,"1995-08-22"
81710,"for_sale                      ",221500,4,3,"0.23",1559817,"Omaha","Nebraska                      ","68104",1762,"2021-09-17"
94912,"for_sale                      ",280000,3,3,"0.16",1249411,"Omaha","Nebraska                      ","68157",1800,"2021-11-12"
8035,"for_sale                      ",449900,4,4,"0.22",1341775,"Omaha","Nebraska                      ","68135",3868,"2020-03-04"
67749,"for_sale                      ",425000,3,3,"0.45",1791280,"Omaha","Nebraska                      ","68124",2180,"2005-07-21"
69077,"for_sale                      ",360000,4,3,"0.21",1490067,"Omaha","Nebraska                      ","68135",3212,"2001-09-18"
11296,"for_sale                      ",295000,3,3,"0.23",534082,"Omaha","Nebraska                      ","68144",2716,"2018-10-17"
8035,"for_sale                      ",305000,3,3,"0.19",464225,"Omaha","Nebraska                      ","68116",2081,"2014-05-28"
8035,"for_sale                      ",410000,4,3,"0.22",468268,"Omaha","Nebraska                      ","68136",3548,"2002-02-12"
8035,"for_sale                      ",510000,4,4,"0.32",833627,"Omaha","Nebraska                      ","68116",2913,"1995-07-20"
11472,"for_sale                      ",575000,4,5,"0.26",512746,"Omaha","Nebraska                      ","68135",4434,"2021-07-27"
67749,"for_sale                      ",350000,3,3,"0.24",1534759,"Omaha","Nebraska                      ","68116",2281,"2003-08-11"
8035,"for_sale                      ",235000,3,2,"0.17",1535108,"Omaha","Nebraska                      ","68137",1494,"2001-07-31"
8035,"for_sale                      ",245000,3,2,"0.14",401136,"Omaha","Nebraska                      ","68138",1131,"2021-03-17"
33718,"for_sale                      ",230000,3,3,"0.26",1740313,"Omaha","Nebraska                      ","68138",1577,"2020-04-30"
8035,"for_sale                      ",450000,5,3,"0.26",1475304,"Omaha","Nebraska                      ","68116",2045,"2002-07-29"
11296,"for_sale                      ",290000,3,3,"0.21",65501,"Omaha","Nebraska                      ","68132",1748,"2020-01-09"
52721,"for_sale                      ",230000,3,2,"0.26",303639,"Omaha","Nebraska                      ","68138",1530,NULL
11296,"for_sale                      ",275000,3,2,"0.17",225820,"Omaha","Nebraska                      ","68137",1600,NULL
67256,"for_sale                      ",340000,3,3,"0.45",994548,"Omaha","Nebraska                      ","68114",1782,NULL
69077,"for_sale                      ",145000,2,1,"0.15",1527459,"Omaha","Nebraska                      ","68104",1020,"2021-04-30"
8035,"for_sale                      ",298000,3,3,"0.14",902348,"Omaha","Nebraska                      ","68116",2042,"2002-02-24"
67749,"for_sale                      ",235000,3,2,"0.13",135279,"Omaha","Nebraska                      ","68142",1413,"2005-02-09"
67749,"for_sale                      ",149900,2,1,"0.15",1560866,"Omaha","Nebraska                      ","68104",866,NULL
40651,"for_sale                      ",164000,3,1,"0.11",450928,"Omaha","Nebraska                      ","68110",1217,NULL
67256,"for_sale                      ",440000,2,2,"0.21",1287911,"Omaha","Nebraska                      ","68111",912,NULL
8035,"for_sale                      ",230000,4,2,"0.18",1038951,"Omaha","Nebraska                      ","68124",1786,"2006-06-20"
67749,"for_sale                      ",600000,4,4,"0.24",180959,"Omaha","Nebraska                      ","68154",4576,"2018-12-03"
8035,"for_sale                      ",415000,4,3,"0.22",512738,"Omaha","Nebraska                      ","68135",2986,"1997-12-12"
67749,"for_sale                      ",240000,3,2,"0.12",104699,"Omaha","Nebraska                      ","68142",1328,"2021-06-17"
66562,"for_sale                      ",255500,5,3,"0.08",990129,"Omaha","Nebraska                      ","68108",1058,NULL
8035,"for_sale                      ",265000,3,2,"0.22",493853,"Omaha","Nebraska                      ","68116",1447,"2013-01-28"
33718,"for_sale                      ",164900,3,2,"0.15",1199705,"Omaha","Nebraska                      ","68104",1706,"2018-12-06"
11472,"for_sale                      ",291025,3,3,"0.09",488367,"Omaha","Nebraska                      ","68118",1431,"2021-05-04"
11296,"for_sale                      ",281000,3,2,"0.26",1433394,"Omaha","Nebraska                      ","68164",1660,NULL
8035,"for_sale                      ",350000,3,4,"0.23",328198,"Omaha","Nebraska                      ","68164",2727,"2017-04-28"
11472,"for_sale                      ",689900,4,5,"0.59",1457369,"Omaha","Nebraska                      ","68152",6097,"1990-04-20"
79221,"for_sale                      ",100000,3,1,"0.14",298776,"Omaha","Nebraska                      ","68107",1080,"1996-11-14"
67263,"for_sale                      ",211000,3,2,"0.17",1557902,"Omaha","Nebraska                      ","68138",927,"2017-08-15"
98664,"for_sale                      ",325000,2,2,"0.05",25747,"Omaha","Nebraska                      ","68114",1994,"2018-02-01"
8035,"for_sale                      ",315000,4,3,"0.21",742830,"Omaha","Nebraska                      ","68116",2349,"1999-06-25"
11472,"for_sale                      ",379000,3,3,"0.18",542196,"Omaha","Nebraska                      ","68022",2323,"2019-05-23"
110098,"for_sale                      ",1250000,5,6,"0.45",31114,"Omaha","Nebraska                      ","68022",6679,"2006-12-19"
8035,"for_sale                      ",477789,3,2,"0.22",470852,"Omaha","Nebraska                      ","68116",1538,NULL
8035,"for_sale                      ",540000,4,3,"0.25",994003,"Omaha","Nebraska                      ","68130",3405,"2015-08-31"
81710,"for_sale                      ",1275000,5,7,"1.23",1522797,"Omaha","Nebraska                      ","68132",6756,"2006-07-20"
67749,"for_sale                      ",357000,6,2,"0.18",613533,"Omaha","Nebraska                      ","68131",2584,"2000-04-21"
8035,"for_sale                      ",80000,2,1,"0.19",1491689,"Omaha","Nebraska                      ","68111",708,"2002-10-25"
67749,"for_sale                      ",135000,2,2,"0.1",231933,"Omaha","Nebraska                      ","68144",1080,"2019-03-11"
57874,"for_sale                      ",75000,2,1,"0.22",1432174,"Omaha","Nebraska                      ","68111",672,"2021-11-22"
110098,"for_sale                      ",210000,3,3,"0.13",1700275,"Omaha","Nebraska                      ","68134",1366,"2016-06-10"
8035,"for_sale                      ",215000,2,2,"0.09",123436,"Omaha","Nebraska                      ","68105",1436,"2021-12-02"
8035,"for_sale                      ",625000,4,5,"0.3",451811,"Omaha","Nebraska                      ","68116",4655,"2006-07-10"
67257,"for_sale                      ",425000,4,3,"0.33",1373134,"Omaha","Nebraska                      ","68118",3312,"2005-08-04"
69077,"for_sale                      ",235000,3,2,"0.15",323419,"Omaha","Nebraska                      ","68137",1532,"2016-06-24"
67749,"for_sale                      ",425000,3,3,"0.16",1277669,"Omaha","Nebraska                      ","68106",3048,"1999-11-22"
11472,"for_sale                      ",659950,4,3,"0.02",776295,"Omaha","Nebraska                      ","68022",2330,"2020-12-18"
17927,"for_sale                      ",330000,3,4,"0.21",776530,"Omaha","Nebraska                      ","68116",2637,"2019-07-02"
67749,"for_sale                      ",469900,5,5,"0.25",1422252,"Omaha","Nebraska                      ","68135",3777,"2017-01-20"
11472,"for_sale                      ",410000,5,3,"0.41",417911,"Omaha","Nebraska                      ","68154",4278,"2017-11-14"
67749,"for_sale                      ",115000,4,2,"0.07",709848,"Omaha","Nebraska                      ","68110",1494,NULL
8035,"for_sale                      ",285000,4,3,"0.18",167864,"Omaha","Nebraska                      ","68132",1852,NULL
11472,"for_sale                      ",400000,3,3,"0.26",1513090,"Omaha","Nebraska                      ","68116",1902,"2016-06-27"
11472,"for_sale                      ",315000,4,3,"0.15",1252175,"Omaha","Nebraska                      ","68106",2169,"2019-10-16"
11472,"for_sale                      ",45000,1,1,"0.38",1093469,"Omaha","Nebraska                      ","68111",628,"1998-06-23"
67749,"for_sale                      ",299000,3,3,"0.12",1289503,"Omaha","Nebraska                      ","68132",1482,NULL
67263,"for_sale                      ",169900,3,1,"0.18",711961,"Omaha","Nebraska                      ","68110",1066,"2020-05-12"
8035,"for_sale                      ",150000,2,2,"0.17",1130994,"Omaha","Nebraska                      ","68111",1470,"2003-06-21"
110098,"for_sale                      ",255000,2,3,"0.1",540428,"Omaha","Nebraska                      ","68130",2672,"2021-08-13"
33718,"for_sale                      ",139000,2,1,"0.07",1237139,"Omaha","Nebraska                      ","68107",820,"2020-04-30"
11296,"for_sale                      ",120000,4,2,"0.11",1380070,"Omaha","Nebraska                      ","68111",1274,"2021-03-08"
8035,"for_sale                      ",310000,3,3,"0.09",494121,"Omaha","Nebraska                      ","68130",1797,"2021-10-18"
52721,"for_sale                      ",175000,2,2,"0.01",372859,"Omaha","Nebraska                      ","68116",1056,"2016-06-29"
8035,"for_sale                      ",325000,2,2,"0.15",500577,"Omaha","Nebraska                      ","68104",1439,"2001-09-28"
11472,"for_sale                      ",110000,2,1,"0.09",860334,"Omaha","Nebraska                      ","68104",776,"2005-06-08"
11472,"for_sale                      ",125000,3,1,"0.15",1097508,"Omaha","Nebraska                      ","68111",965,"2021-06-03"
40651,"for_sale                      ",166000,2,1,"0.11",888108,"Omaha","Nebraska                      ","68112",1425,"1992-05-11"
33718,"for_sale                      ",250000,5,3,"0.15",41908,"Omaha","Nebraska                      ","68105",2353,NULL
8035,"for_sale                      ",93000,2,1,"0.12",1195808,"Omaha","Nebraska                      ","68107",515,"2021-06-28"
11472,"for_sale                      ",297025,3,3,"0.1",488920,"Omaha","Nebraska                      ","68118",1431,"2021-05-04"
67749,"for_sale                      ",150000,5,2,"0.1",671096,"Omaha","Nebraska                      ","68110",1864,"2001-03-05"
67749,"for_sale                      ",180000,3,3,"0.14",1195343,"Omaha","Nebraska                      ","68111",1504,NULL
11472,"for_sale                      ",324125,2,2,"0.11",488849,"Omaha","Nebraska                      ","68118",1241,NULL
11472,"for_sale                      ",320175,2,2,"0.1",488898,"Omaha","Nebraska                      ","68118",1241,NULL
11296,"for_sale                      ",250000,3,3,"0.08",511234,"Omaha","Nebraska                      ","68118",1833,"2013-06-20"
110098,"for_sale                      ",80000,3,1,"0.07",770391,"Omaha","Nebraska                      ","68111",1116,"2021-04-09"
67749,"for_sale                      ",240000,3,2,"0.17",266437,"Omaha","Nebraska                      ","68164",1534,"2002-08-26"
11296,"for_sale                      ",230000,3,2,"0.16",124574,"Omaha","Nebraska                      ","68142",1353,"2018-07-18"
11472,"for_sale                      ",170000,2,2,"0.01",1206607,"Omaha","Nebraska                      ","68116",1056,"2016-06-07"
67749,"for_sale                      ",137950,2,1,"0.03",1289600,"Omaha","Nebraska                      ","68104",906,"2009-08-07"
94564,"for_sale                      ",229950,3,2,"0.13",1338773,"Omaha","Nebraska                      ","68116",1607,"2014-06-25"
11472,"for_sale                      ",175000,2,2,"0.01",1241142,"Omaha","Nebraska                      ","68116",1056,"2015-03-18"
94564,"for_sale                      ",229950,3,3,"0.13",1338540,"Omaha","Nebraska                      ","68116",1607,"2014-06-25"
8035,"for_sale                      ",160000,2,2,"0.14",1464498,"Omaha","Nebraska                      ","68107",1496,"2007-02-27"
11296,"for_sale                      ",425000,5,2,"0.14",1798684,"Omaha","Nebraska                      ","68131",2695,"1993-07-01"
8035,"for_sale                      ",115000,3,2,"0.15",1035519,"Omaha","Nebraska                      ","68112",936,"2019-08-30"
8035,"for_sale                      ",185000,3,2,"0.11",497362,"Omaha","Nebraska                      ","68104",1256,"2022-02-02"
8035,"for_sale                      ",489000,4,3,"0.24",559992,"Omaha","Nebraska                      ","68022",2372,"2014-11-17"
67749,"for_sale                      ",240000,3,2,"0.28",1440635,"Omaha","Nebraska                      ","68117",1360,NULL
8035,"for_sale                      ",169500,2,2,"0.14",906243,"Omaha","Nebraska                      ","68104",975,"1996-10-26"
52721,"for_sale                      ",339900,4,3,"0.36",359473,"Omaha","Nebraska                      ","68118",2283,"2019-12-11"
67751,"for_sale                      ",220000,3,3,"0.13",1701158,"Omaha","Nebraska                      ","68122",1635,"2019-12-20"
8035,"for_sale                      ",399900,4,3,"0.24",407613,"Omaha","Nebraska                      ","68116",3515,"2005-09-15"
67749,"for_sale                      ",550000,4,5,"0.4",854351,"Omaha","Nebraska                      ","68116",4462,"2019-09-27"
8035,"for_sale                      ",199000,3,1,"0.18",372200,"Omaha","Nebraska                      ","68138",1232,"2017-09-20"
8035,"for_sale                      ",374900,4,3,"0.23",1419585,"Omaha","Nebraska                      ","68116",2706,"2008-06-19"
11296,"for_sale                      ",300000,3,4,"0.19",468277,"Omaha","Nebraska                      ","68135",2479,"2018-01-04"
67257,"for_sale                      ",290000,3,3,"0.25",372163,"Omaha","Nebraska                      ","68137",2132,"2019-12-05"
8035,"for_sale                      ",650000,5,3,"0.24",989111,"Omaha","Nebraska                      ","68116",3522,"2017-11-02"
11296,"for_sale                      ",229900,3,2,"0.2",1795249,"Omaha","Nebraska                      ","68134",1630,"2019-04-12"
105735,"for_sale                      ",306000,3,2,"0.18",460589,"Omaha","Nebraska                      ","68116",1480,"2001-04-10"
67749,"for_sale                      ",261500,4,3,"0.2",1633096,"Omaha","Nebraska                      ","68122",1823,"2018-04-03"
8035,"for_sale                      ",453777,3,2,"0.51",896145,"Omaha","Nebraska                      ","68116",1759,NULL
67749,"for_sale                      ",315000,4,3,"0.19",552442,"Omaha","Nebraska                      ","68135",2633,"2017-11-16"
8035,"for_sale                      ",1725000,5,5,"0.65",201825,"Omaha","Nebraska                      ","68114",5835,NULL
8035,"for_sale                      ",500000,5,4,"0.24",1332164,"Omaha","Nebraska                      ","68135",3653,"2017-12-18"
67749,"for_sale                      ",238000,4,2,"0.17",253519,"Omaha","Nebraska                      ","68144",1530,"2018-09-07"
22473,"for_sale                      ",265000,3,3,"0.18",215525,"Omaha","Nebraska                      ","68154",1543,"2015-05-05"
8035,"for_sale                      ",400000,4,4,"0.24",1317158,"Omaha","Nebraska                      ","68164",3678,"1997-06-28"
8035,"for_sale                      ",195700,3,2,"0.11",267726,"Omaha","Nebraska                      ","68164",1185,"2019-06-13"
67749,"for_sale                      ",389000,4,3,"0.22",448585,"Omaha","Nebraska                      ","68118",2988,"2013-09-26"
8035,"for_sale                      ",375000,5,3,"0.34",266576,"Omaha","Nebraska                      ","68154",4002,NULL
11472,"for_sale                      ",185000,3,2,"0.22",1317303,"Omaha","Nebraska                      ","68104",1432,"2006-07-10"
71735,"for_sale                      ",265000,2,2,"0.17",1623627,"Omaha","Nebraska                      ","68122",1824,NULL
67749,"for_sale                      ",275000,4,3,"0.17",1287390,"Omaha","Nebraska                      ","68116",2287,"2000-04-04"
8035,"for_sale                      ",160000,3,1,"5796",1441317,"Omaha","Nebraska                      ","68111",1438,"2020-10-19"
67749,"for_sale                      ",425000,4,4,"0.26",1199210,"Omaha","Nebraska                      ","68116",2888,"2013-05-29"
110098,"for_sale                      ",205000,4,2,"0.17",1067759,"Omaha","Nebraska                      ","68144",1596,"2014-11-03"
67749,"for_sale                      ",285000,3,3,"0.13",1632907,"Omaha","Nebraska                      ","68142",1591,NULL
110098,"for_sale                      ",975000,4,6,"0.7",880748,"Omaha","Nebraska                      ","68124",4809,"1993-04-28"
8035,"for_sale                      ",255000,3,2,"0.14",1718945,"Omaha","Nebraska                      ","68122",1630,"2018-04-26"
8035,"for_sale                      ",240000,4,2,"0.18",252350,"Omaha","Nebraska                      ","68137",1588,"2020-12-03"
11158,"for_sale                      ",230000,3,2,"0.15",337348,"Omaha","Nebraska                      ","68137",1572,"2018-02-01"
11472,"for_sale                      ",315000,4,3,"0.43",666783,"Omaha","Nebraska                      ","68144",2274,"2019-10-02"
64962,"for_sale                      ",210000,3,1,"0.15",667422,"Omaha","Nebraska                      ","68105",1451,"2014-04-07"
8035,"for_sale                      ",250000,3,3,"0.19",1440316,"Omaha","Nebraska                      ","68104",1632,"2022-02-18"
8035,"for_sale                      ",280000,3,3,"0.16",407586,"Omaha","Nebraska                      ","68144",1570,"2016-09-09"
8035,"for_sale                      ",325000,4,4,"0.2",1523614,"Omaha","Nebraska                      ","68116",2581,"2013-08-30"
67257,"for_sale                      ",255000,3,2,"0.14",1027851,"Omaha","Nebraska                      ","68144",1474,"2018-11-27"
67263,"for_sale                      ",129900,2,1,"0.12",817768,"Omaha","Nebraska                      ","68111",644,"2021-11-04"
29282,"for_sale                      ",275000,4,3,"0.31",1254110,"Omaha","Nebraska                      ","68104",3193,"2020-12-04"
52721,"for_sale                      ",159000,3,2,"0.19",1150981,"Omaha","Nebraska                      ","68111",1749,NULL
8035,"for_sale                      ",129900,2,1,"0.16",1018437,"Omaha","Nebraska                      ","68111",1332,"2005-12-28"
8035,"for_sale                      ",219500,3,2,"0.19",1506005,"Omaha","Nebraska                      ","68132",1617,"2019-06-11"
11296,"for_sale                      ",425000,3,3,"0.32",1376674,"Omaha","Nebraska                      ","68152",2069,NULL
67256,"for_sale                      ",139900,2,1,"0.19",746411,"Omaha","Nebraska                      ","68108",904,"1999-12-01"
89798,"for_sale                      ",265000,3,3,"0.18",413623,"Omaha","Nebraska                      ","68116",2004,"2017-05-02"
52721,"for_sale                      ",242500,4,2,"0.27",963954,"Omaha","Nebraska                      ","68124",1553,"2017-06-05"
75009,"for_sale                      ",285000,3,3,"0.29",407994,"Omaha","Nebraska                      ","68130",1538,"2021-03-22"
67749,"for_sale                      ",285000,5,4,"0.23",1128405,"Omaha","Nebraska                      ","68134",2970,"1996-08-16"
11158,"for_sale                      ",230000,3,3,"0.2",1126542,"Omaha","Nebraska                      ","68134",1781,"2017-08-04"
8035,"for_sale                      ",200000,3,2,"0.14",626933,"Omaha","Nebraska                      ","68104",1788,"2016-08-29"
67749,"for_sale                      ",255000,3,2,"0.11",1534956,"Omaha","Nebraska                      ","68164",1427,"2011-11-17"
11296,"for_sale                      ",175000,3,1,"0.12",1108667,"Omaha","Nebraska                      ","68105",1438,"2014-01-22"
8035,"for_sale                      ",265000,3,3,"0.21",326653,"Omaha","Nebraska                      ","68137",1964,"2016-08-10"
8035,"for_sale                      ",239900,3,2,"0.2",1419816,"Omaha","Nebraska                      ","68164",1584,"2017-10-16"
11296,"for_sale                      ",240000,3,2,"0.03",860333,"Omaha","Nebraska                      ","68164",1450,"2006-10-10"
8035,"for_sale                      ",250000,3,2,"0.2",1648004,"Omaha","Nebraska                      ","68122",1371,"2019-12-05"
81710,"for_sale                      ",231500,3,3,"0.17",1742199,"Omaha","Nebraska                      ","68127",1558,"2017-10-06"
11296,"for_sale                      ",145000,3,2,"0.12",1131204,"Omaha","Nebraska                      ","68111",1220,"2016-01-08"
67258,"for_sale                      ",134900,2,1,"0.11",1425116,"Omaha","Nebraska                      ","68111",1012,"2018-06-15"
8035,"for_sale                      ",199000,4,2,"0.12",774054,"Omaha","Nebraska                      ","68111",1899,NULL
11472,"for_sale                      ",275000,3,2,"0.14",459813,"Omaha","Nebraska                      ","68135",1617,"2021-06-07"
56643,"for_sale                      ",89000,1,1,"0.13",906392,"Omaha","Nebraska                      ","68104",584,"2000-05-08"
83670,"for_sale                      ",325000,3,3,"0.13",1571636,"Omaha","Nebraska                      ","68142",2059,"2015-09-30"
8035,"for_sale                      ",192500,2,2,"0.11",803403,"Omaha","Nebraska                      ","68106",1290,"2010-10-28"
11296,"for_sale                      ",500000,4,2,"0.15",1318356,"Omaha","Nebraska                      ","68132",2302,"1996-05-10"
67257,"for_sale                      ",178000,2,2,"0.21",1729361,"Omaha","Nebraska                      ","68114",1387,"2018-12-07"
52721,"for_sale                      ",270000,3,4,"0.26",833163,"Omaha","Nebraska                      ","68130",2333,"2001-09-28"
36450,"for_sale                      ",79900,2,1,"0.12",799210,"Omaha","Nebraska                      ","68111",768,NULL
8035,"for_sale                      ",476000,4,3,"0.51",224225,"Omaha","Nebraska                      ","68144",2924,"2019-07-19"
67258,"for_sale                      ",500000,3,3,"0.23",396919,"Omaha","Nebraska                      ","68022",3304,"2008-12-31"
8035,"for_sale                      ",410000,5,4,"0.23",401161,"Omaha","Nebraska                      ","68116",3770,"2016-07-08"
11296,"for_sale                      ",170000,3,2,"0.2",1400668,"Omaha","Nebraska                      ","68104",1346,"2019-12-23"
67749,"for_sale                      ",485000,4,4,"0.26",1621972,"Omaha","Nebraska                      ","68136",4083,"2017-05-08"
52721,"for_sale                      ",105000,2,2,"0.16",1218079,"Omaha","Nebraska                      ","68111",889,NULL
8035,"for_sale                      ",275000,4,4,"0.22",1227715,"Omaha","Nebraska                      ","68137",2935,"2009-08-06"
67751,"for_sale                      ",199000,4,3,"0.12",1429627,"Omaha","Nebraska                      ","68111",2682,"2021-08-19"
52721,"for_sale                      ",85000,2,1,"0.11",1151160,"Omaha","Nebraska                      ","68111",863,"2000-02-01"
110098,"for_sale                      ",140000,2,2,"0.08",933952,"Omaha","Nebraska                      ","68104",768,"2017-08-07"
52721,"for_sale                      ",170000,2,2,"0.18",770744,"Omaha","Nebraska                      ","68106",1188,NULL
33312,"for_sale                      ",150000,3,1,"0.17",1189098,"Omaha","Nebraska                      ","68117",960,"2009-09-01"
11296,"for_sale                      ",210000,2,4,"0.08",1812293,"Omaha","Nebraska                      ","68114",1990,"1997-02-25"
67256,"for_sale                      ",138000,3,1,"0.15",1107372,"Omaha","Nebraska                      ","68111",768,NULL
52721,"for_sale                      ",260000,3,2,"0.14",516300,"Omaha","Nebraska                      ","68136",1462,"2020-06-17"
8035,"for_sale                      ",225000,3,3,"0.33",1429878,"Omaha","Nebraska                      ","68104",2560,"2005-09-09"
67749,"for_sale                      ",244000,3,2,"0.16",675394,"Omaha","Nebraska                      ","68116",1342,"2014-09-23"
67749,"for_sale                      ",399900,5,4,"0.21",485967,"Omaha","Nebraska                      ","68135",3008,"1998-05-29"
11296,"for_sale                      ",372500,3,3,"0.21",62792,"Omaha","Nebraska                      ","68105",2346,"2018-08-07"
67749,"for_sale                      ",215000,3,3,"0.2",1829310,"Omaha","Nebraska                      ","68134",1852,"2019-05-06"
11472,"for_sale                      ",300000,4,3,"0.14",364762,"Omaha","Nebraska                      ","68116",2112,"2014-06-02"
110098,"for_sale                      ",305000,4,3,"0.25",1522945,"Omaha","Nebraska                      ","68116",2760,"2009-04-15"
8035,"for_sale                      ",285000,3,3,"0.13",509714,"Omaha","Nebraska                      ","68135",2506,"2004-03-02"
35670,"for_sale                      ",320000,4,4,"0.2",456823,"Omaha","Nebraska                      ","68116",2064,"2020-12-16"
110098,"for_sale                      ",390000,4,4,"0.03",658758,"Omaha","Nebraska                      ","68116",2790,"2008-05-22"
8035,"for_sale                      ",330000,3,2,"0.29",771931,"Omaha","Nebraska                      ","68130",1741,"2017-03-13"
67256,"for_sale                      ",300000,3,2,"0.19",778055,"Omaha","Nebraska                      ","68106",1922,"2019-08-26"
33718,"for_sale                      ",285000,3,3,"0.19",376451,"Omaha","Nebraska                      ","68137",2061,"2010-12-06"
8035,"for_sale                      ",245000,3,3,"0.2",266078,"Omaha","Nebraska                      ","68164",1460,"2019-07-19"
11296,"for_sale                      ",275000,3,2,"0.21",1638909,"Omaha","Nebraska                      ","68138",1560,"2019-07-03"
67749,"for_sale                      ",499000,5,5,"0.27",242193,"Omaha","Nebraska                      ","68137",2861,"2017-03-03"
11296,"for_sale                      ",234900,3,2,"0.17",219403,"Omaha","Nebraska                      ","68137",1310,NULL
8035,"for_sale                      ",245000,4,2,"0.15",854918,"Omaha","Nebraska                      ","68104",1733,NULL
11472,"for_sale                      ",345000,3,4,"0.22",401072,"Omaha","Nebraska                      ","68116",2181,"2017-08-10"
11296,"for_sale                      ",275000,3,3,"0.26",1338667,"Omaha","Nebraska                      ","68135",2158,"2005-11-02"
69077,"for_sale                      ",400000,4,4,"0.19",1200787,"Omaha","Nebraska                      ","68135",3549,"2014-05-13"
64962,"for_sale                      ",575000,4,4,"0.21",1689743,"Omaha","Nebraska                      ","68028",3708,"2015-06-30"
67751,"for_sale                      ",275000,3,4,"0.19",745562,"Omaha","Nebraska                      ","68144",1874,"2017-12-22"
31931,"for_sale                      ",289900,4,3,"0.22",424490,"Omaha","Nebraska                      ","68135",2654,NULL
67749,"for_sale                      ",290000,4,2,"0.16",626932,"Omaha","Nebraska                      ","68104",1580,"2020-03-02"
8035,"for_sale                      ",365000,4,3,"0.21",475021,"Omaha","Nebraska                      ","68116",2694,"2015-02-19"
22473,"for_sale                      ",439000,4,4,"0.25",1489202,"Omaha","Nebraska                      ","68135",3178,"2016-07-19"
67749,"for_sale                      ",365000,5,4,"0.19",443208,"Omaha","Nebraska                      ","68135",3012,"2019-09-24"
11296,"for_sale                      ",359999,4,4,"0.28",424885,"Omaha","Nebraska                      ","68136",2753,"2020-02-26"
11472,"for_sale                      ",325000,4,3,"0.18",1433008,"Omaha","Nebraska                      ","68135",2257,"2013-07-12"
8035,"for_sale                      ",399000,4,3,"0.2",463981,"Omaha","Nebraska                      ","68136",2411,"2016-10-24"
10859,"for_sale                      ",325000,3,3,"0.34",479347,"Omaha","Nebraska                      ","68136",2348,"2020-06-03"
11296,"for_sale                      ",259000,3,2,"0.12",587733,"Omaha","Nebraska                      ","68135",1460,"2020-08-25"
67257,"for_sale                      ",150000,3,1,"0.1",570618,"Omaha","Nebraska                      ","68107",1387,"1998-09-16"
69077,"for_sale                      ",360000,2,3,"0.33",659635,"Omaha","Nebraska                      ","68124",2649,NULL
8035,"for_sale                      ",170000,2,1,"0.13",1523647,"Omaha","Nebraska                      ","68104",1197,"2021-01-29"
67257,"for_sale                      ",269000,3,3,"0.19",749001,"Omaha","Nebraska                      ","68116",1880,"2000-10-31"
8035,"for_sale                      ",350000,4,3,"0.24",460294,"Omaha","Nebraska                      ","68130",2481,"2017-04-17"
67257,"for_sale                      ",200000,3,2,"0.33",326517,"Omaha","Nebraska                      ","68138",1310,NULL
8035,"for_sale                      ",2590000,5,6,"0.46",1016966,"Omaha","Nebraska                      ","68022",6758,NULL
8035,"for_sale                      ",329000,3,3,"0.25",1167792,"Omaha","Nebraska                      ","68022",2361,"2018-05-30"
11472,"for_sale                      ",265000,3,2,"0.18",1615315,"Omaha","Nebraska                      ","68136",1656,"2014-04-30"
NULL,"for_sale                      ",440000,5,3,"0.26",1024150,"Omaha","Nebraska                      ","68124",2198,"2021-09-09"
8035,"for_sale                      ",496300,3,2,"0.32",1675802,"Omaha","Nebraska                      ","68136",1660,NULL
8035,"for_sale                      ",825000,5,5,"0.17",667110,"Omaha","Nebraska                      ","68022",4416,"2019-01-02"
11296,"for_sale                      ",345000,3,3,"0.27",29475,"Omaha","Nebraska                      ","68118",2644,"2014-09-04"
8035,"for_sale                      ",565000,5,5,"0.34",688558,"Omaha","Nebraska                      ","68022",3984,"2005-04-28"
8035,"for_sale                      ",249000,3,2,"0.13",554706,"Omaha","Nebraska                      ","68135",1435,NULL
8035,"for_sale                      ",420000,4,4,"0.29",542597,"Omaha","Nebraska                      ","68135",2438,"2016-01-28"
57874,"for_sale                      ",265000,3,2,"0.19",1432186,"Omaha","Nebraska                      ","68135",1613,"2017-02-03"
8035,"for_sale                      ",230000,3,2,"0.14",570766,"Omaha","Nebraska                      ","68135",1357,"2015-06-24"
67256,"for_sale                      ",280000,3,3,"0.12",714954,"Omaha","Nebraska                      ","68164",1734,"2004-08-23"
11296,"for_sale                      ",329950,4,2,"0.14",1773133,"Omaha","Nebraska                      ","68131",1940,"1997-06-20"
