"brokered_by","status","price","bed","bath","acre_lot","street","city","state","zip_code","house_size","prev_sold_date"
81618,"for_sale                      ",568900,4,4,"0.4",1703537,"West Des Moines","Iowa                          ","50266",2896,NULL
47743,"for_sale                      ",549900,4,3,"0.26",1804324,"Norwalk","Iowa                          ","50211",1762,"2017-08-29"
47726,"for_sale                      ",409000,5,3,"0.29",322264,"Polk City","Iowa                          ","50226",1506,"2012-03-14"
78670,"for_sale                      ",340000,4,3,"0.21",1158719,"Bondurant","Iowa                          ","50035",1491,"2007-09-14"
81618,"for_sale                      ",449900,5,3,"0.21",568407,"Grimes","Iowa                          ","50111",1644,"2017-03-02"
33745,"for_sale                      ",365000,3,3,"0.11",1662187,"Bondurant","Iowa                          ","50035",1340,NULL
78435,"for_sale                      ",293000,3,2,"0.23",1593125,"Norwalk","Iowa                          ","50211",1166,NULL
61014,"for_sale                      ",308900,3,3,"0.14",30338,"Norwalk","Iowa                          ","50211",1438,NULL
52527,"for_sale                      ",337900,2,2,"0.21",1390619,"Des Moines","Iowa                          ","50317",1249,NULL
11256,"for_sale                      ",135000,3,1,"0.18",610033,"Des Moines","Iowa                          ","50317",768,"2021-01-14"
74003,"for_sale                      ",345000,4,2,"2",1738553,"Cumming","Iowa                          ","50061",2180,"2019-10-21"
30530,"for_sale                      ",105000,2,1,"0.17",1706239,"Des Moines","Iowa                          ","50315",792,NULL
79025,"for_sale                      ",125000,2,1,"0.16",899025,"Des Moines","Iowa                          ","50317",768,"2019-05-28"
33745,"for_sale                      ",164500,3,2,"0.32",1678246,"Des Moines","Iowa                          ","50315",770,"2021-06-02"
53207,"for_sale                      ",169900,3,1,"0.19",1350195,"Altoona","Iowa                          ","50009",1026,NULL
37095,"for_sale                      ",59000,4,1,"0.15",408224,"Des Moines","Iowa                          ","50314",1470,"2005-05-11"
93536,"for_sale                      ",155000,3,1,"0.15",881178,"Des Moines","Iowa                          ","50317",720,"2021-08-27"
78435,"for_sale                      ",255000,4,2,"0.26",1325288,"Colo","Iowa                          ","50056",2046,"2020-08-24"
16143,"for_sale                      ",140000,3,3,"0.24",44114,"Ames","Iowa                          ","50010",2200,NULL
78435,"for_sale                      ",142500,2,2,"0.09",292814,"Ankeny","Iowa                          ","50021",1176,"2014-06-19"
81618,"for_sale                      ",290000,3,4,"0.2",1247063,"Urbandale","Iowa                          ","50323",1456,"2015-12-31"
81618,"for_sale                      ",362900,3,2,"0.22",1705584,"Altoona","Iowa                          ","50009",1489,"2020-08-31"
79169,"for_sale                      ",141900,3,1,"0.14",740758,"Des Moines","Iowa                          ","50317",849,"2021-05-17"
36890,"for_sale                      ",229900,4,2,"0.2",684695,"Elkhart","Iowa                          ","50073",1145,"2019-01-28"
83598,"for_sale                      ",239500,3,2,"1",729368,"Des Moines","Iowa                          ","50315",2887,"2015-08-28"
81225,"for_sale                      ",215000,3,2,"0.2",949889,"Altoona","Iowa                          ","50009",880,"2020-12-14"
79025,"for_sale                      ",189900,3,1,"0.78",1700304,"Des Moines","Iowa                          ","50312",1196,"2018-04-24"
22459,"for_sale                      ",150000,2,2,"0.01",228880,"Ankeny","Iowa                          ","50021",1056,"2015-12-22"
16143,"for_sale                      ",147000,3,2,"0.04",1590764,"Ames","Iowa                          ","50010",1092,"2018-04-13"
47743,"for_sale                      ",329900,3,4,"0.17",266131,"Urbandale","Iowa                          ","50323",1674,"2016-06-13"
16143,"for_sale                      ",425000,4,3,"1.27",1041761,"Ames","Iowa                          ","50014",2261,NULL
83598,"for_sale                      ",147000,3,2,"0.15",402260,"Des Moines","Iowa                          ","50316",1286,"2006-12-26"
93536,"for_sale                      ",375000,3,3,"0.21",1218188,"Ankeny","Iowa                          ","50023",1663,"2012-12-17"
67884,"for_sale                      ",299900,4,3,"0.25",1002433,"Boone","Iowa                          ","50036",3142,"2018-06-04"
44374,"for_sale                      ",306000,3,2,"0.51",451485,"Ames","Iowa                          ","50010",2842,NULL
79025,"for_sale                      ",149000,2,1,"0.15",844275,"Des Moines","Iowa                          ","50317",781,"2015-10-20"
81618,"for_sale                      ",288000,2,3,"0.07",245073,"Clive","Iowa                          ","50325",1920,"2020-12-15"
102477,"for_sale                      ",190000,4,2,"0.19",967466,"Des Moines","Iowa                          ","50315",1818,NULL
78435,"for_sale                      ",410000,5,4,"0.37",1678972,"West Des Moines","Iowa                          ","50265",2828,"2020-06-24"
22461,"for_sale                      ",175000,3,1,"0.17",236370,"Des Moines","Iowa                          ","50317",936,"2018-08-03"
68653,"for_sale                      ",347900,4,4,"0.24",1286866,"West Des Moines","Iowa                          ","50265",2741,"2009-06-22"
42476,"for_sale                      ",349700,4,4,"0.29",1615443,"West Des Moines","Iowa                          ","50266",1964,"2014-05-29"
33745,"for_sale                      ",289900,3,3,"0.24",1267760,"Ankeny","Iowa                          ","50021",1428,"2016-10-20"
78435,"for_sale                      ",219000,3,2,"0.25",828991,"Des Moines","Iowa                          ","50310",1372,"2017-11-02"
30608,"for_sale                      ",389000,5,4,"0.22",972000,"Norwalk","Iowa                          ","50211",1957,"2018-03-02"
47726,"for_sale                      ",324900,3,3,"0.23",927099,"West Des Moines","Iowa                          ","50265",2071,"2019-09-10"
81618,"for_sale                      ",179900,3,2,"0.21",1523646,"Windsor Heights","Iowa                          ","50324",748,"2014-10-22"
22459,"for_sale                      ",380000,3,3,"0.08",122110,"Ankeny","Iowa                          ","50023",1728,"2017-11-06"
79025,"for_sale                      ",419900,5,4,"0.26",1397335,"West Des Moines","Iowa                          ","50266",2524,NULL
79025,"for_sale                      ",609900,4,3,"0.24",371868,"Urbandale","Iowa                          ","50323",1681,NULL
16143,"for_sale                      ",340000,4,3,"0.38",393907,"Clive","Iowa                          ","50325",1889,"2004-09-07"
79025,"for_sale                      ",599900,4,3,"0.24",371736,"Urbandale","Iowa                          ","50323",1675,NULL
79025,"for_sale                      ",599900,4,3,"0.24",368134,"Urbandale","Iowa                          ","50323",1675,NULL
79025,"for_sale                      ",320000,3,3,"0.21",1750741,"Clive","Iowa                          ","50325",1650,"2021-07-12"
93716,"for_sale                      ",235000,3,3,"0.03",875586,"Ankeny","Iowa                          ","50023",1473,"2018-06-19"
78435,"for_sale                      ",439900,4,3,"0.22",1816988,"Polk City","Iowa                          ","50226",1604,NULL
83598,"for_sale                      ",215000,3,1,"0.16",771702,"Des Moines","Iowa                          ","50310",1259,"2019-12-16"
81618,"for_sale                      ",280000,4,3,"0.22",932100,"Altoona","Iowa                          ","50009",1389,"2019-07-01"
79029,"for_sale                      ",275000,2,2,"0.18",1264131,"Des Moines","Iowa                          ","50310",1408,"2019-04-01"
78435,"for_sale                      ",105000,2,1,"0.2",77748,"Ankeny","Iowa                          ","50023",1176,NULL
19687,"for_sale                      ",100000,2,1,"0.15",127504,"Des Moines","Iowa                          ","50316",1077,NULL
82765,"for_sale                      ",111300,3,1,"0.21",1017696,"Des Moines","Iowa                          ","50322",1037,NULL
79025,"for_sale                      ",148000,3,1,"0.15",1013963,"Des Moines","Iowa                          ","50313",1008,NULL
47739,"for_sale                      ",165000,2,1,"4.3",1226503,"Des Moines","Iowa                          ","50313",816,NULL
81756,"for_sale                      ",400000,4,4,"0.55",690219,"Gilbert","Iowa                          ","50105",2984,"2017-04-28"
16143,"for_sale                      ",300000,3,4,"0.2",1469210,"Ankeny","Iowa                          ","50023",1708,NULL
53207,"for_sale                      ",143900,3,2,"0.06",225457,"Des Moines","Iowa                          ","50316",1089,"2021-05-24"
36890,"for_sale                      ",105000,1,1,"0.06",699417,"Ames","Iowa                          ","50014",636,NULL
53207,"for_sale                      ",129900,2,1,"0.13",921027,"Des Moines","Iowa                          ","50312",686,NULL
47743,"for_sale                      ",200000,3,2,"0.21",20416,"Grimes","Iowa                          ","50111",1132,"2014-05-15"
20161,"for_sale                      ",510000,4,3,"2.47",1726575,"Ankeny","Iowa                          ","50023",2512,"2014-08-14"
11256,"for_sale                      ",199999,2,2,"0.1",390423,"West Des Moines","Iowa                          ","50266",1304,"2018-10-10"
78670,"for_sale                      ",310000,3,3,"0.22",974296,"Bondurant","Iowa                          ","50035",2078,"2017-05-22"
53207,"for_sale                      ",200000,4,2,"0.26",226216,"Des Moines","Iowa                          ","50315",1748,NULL
78435,"for_sale                      ",215000,3,2,"0.2",629134,"Altoona","Iowa                          ","50009",1375,NULL
81618,"for_sale                      ",382000,4,3,"0.31",343709,"Urbandale","Iowa                          ","50323",2334,"2008-11-19"
81225,"for_sale                      ",495000,4,4,"0.29",1459861,"Altoona","Iowa                          ","50009",2262,NULL
16143,"for_sale                      ",319000,3,4,"0.18",100052,"Grimes","Iowa                          ","50111",1668,"2015-07-20"
83598,"for_sale                      ",217500,3,1,"0.34",347865,"West Des Moines","Iowa                          ","50265",1268,"2020-08-17"
22460,"for_sale                      ",345000,4,3,"0.16",1456475,"Grimes","Iowa                          ","50111",1429,"2013-07-31"
79025,"for_sale                      ",510000,5,3,"0.39",643807,"Norwalk","Iowa                          ","50211",2354,"2019-01-03"
22459,"for_sale                      ",260000,4,3,"0.18",740321,"Des Moines","Iowa                          ","50320",1356,"2019-04-25"
75009,"for_sale                      ",349000,5,3,"0.21",658263,"Ankeny","Iowa                          ","50023",1986,"2017-03-08"
78435,"for_sale                      ",165000,2,1,"0.19",1090449,"Des Moines","Iowa                          ","50310",660,"2019-05-14"
78435,"for_sale                      ",250000,4,4,"0.14",841529,"Urbandale","Iowa                          ","50322",1666,NULL
106569,"for_sale                      ",172900,3,1,"0.21",494831,"Des Moines","Iowa                          ","50310",868,"2012-06-22"
